Jun 01
444.3.586.93:4549 -> 1
849.26.348.34:5559 -> 1
73.61.78.31:5772 -> 1
652.7.846.31:4398 -> 1
717.82.142.70:6301 -> 1
732.67.752.60:6211 -> 1
635.87.859.84:5801 -> 1
804.13.332.15:6977 -> 1
101.80.401.84:5919 -> 1
645.33.121.49:4752 -> 1
437.44.729.17:4159 -> 1
328.79.272.44:4676 -> 1
513.44.750.54:4673 -> 1
2.40.284.89:4801 -> 1
552.80.840.60:4492 -> 1
108.96.275.82:6230 -> 1
684.49.173.12:5204 -> 1
241.51.756.68:5771 -> 1
912.7.963.52:5035 -> 1
851.49.14.40:5379 -> 1
422.21.658.87:5433 -> 1
811.1.696.24:6635 -> 1
756.44.805.19:6958 -> 1
837.26.750.6:5397 -> 1
76.86.54.36:6195 -> 1
47.20.738.43:6463 -> 1
523.5.721.66:5279 -> 1
474.59.234.93:5038 -> 1
958.77.686.31:4886 -> 1
227.66.614.58:6182 -> 1
728.70.498.91:6365 -> 1
752.65.625.55:4763 -> 1
367.45.884.57:5880 -> 1
136.1.677.22:5487 -> 1
335.72.200.79:5019 -> 1
634.66.108.98:5678 -> 1
231.86.313.33:6160 -> 1
895.6.783.36:6458 -> 1
707.43.198.4:4655 -> 1
196.72.377.75:6183 -> 1
816.60.536.30:5384 -> 1
528.13.383.35:5424 -> 1
575.39.275.76:6296 -> 1
127.2.754.80:5737 -> 1
158.51.250.89:4550 -> 1
729.81.784.91:5343 -> 1
156.45.416.31:5483 -> 1
201.52.339.63:4778 -> 1
262.94.695.41:6484 -> 1
208.42.924.18:4680 -> 1
182.91.691.51:5241 -> 1
694.20.149.38:4571 -> 1
450.56.771.92:4661 -> 1
136.50.738.10:4704 -> 1
756.95.608.24:5311 -> 1
67.43.375.82:5132 -> 1
987.36.344.58:5744 -> 1
673.9.105.19:6363 -> 1
363.63.948.79:4228 -> 1
656.82.936.70:6718 -> 1
454.98.86.61:6511 -> 1
932.91.872.85:6760 -> 1
591.19.833.83:4438 -> 1
522.57.394.96:5837 -> 1
185.48.900.17:6016 -> 1
727.92.84.48:6493 -> 1
685.2.561.56:5121 -> 1
473.21.911.8:6707 -> 1
937.47.269.59:5287 -> 1
170.78.364.98:5512 -> 1
163.68.668.34:4648 -> 1
224.98.192.54:4157 -> 1
531.63.252.52:6654 -> 1
186.68.789.18:4297 -> 1
353.31.428.21:4878 -> 1
683.2.18.33:6648 -> 1
712.35.148.66:4703 -> 1
267.64.789.32:4037 -> 1
182.27.105.14:6356 -> 1
672.71.977.91:4049 -> 1
282.61.249.50:4222 -> 1
764.22.623.48:6728 -> 1
50.23.623.67:6105 -> 1
213.57.53.72:5512 -> 1
Aug 06
457.48.193.45:5296 -> 1
17.41.194.74:5203 -> 1
11.92.358.56:4152 -> 1
531.79.489.70:6833 -> 1
693.13.92.78:4303 -> 1
213.34.550.4:5424 -> 1
292.96.331.84:4341 -> 1
648.42.872.29:5615 -> 1
535.30.296.72:5642 -> 1
427.4.157.24:6217 -> 1
116.73.882.18:4065 -> 1
516.55.632.17:5923 -> 1
313.92.472.35:6978 -> 1
733.71.592.25:6978 -> 1
539.83.243.86:6209 -> 1
32.54.736.74:5157 -> 1
927.69.50.83:6366 -> 1
159.67.152.40:6851 -> 1
437.85.737.59:6051 -> 1
710.60.739.70:6192 -> 1
148.46.450.80:6150 -> 1
540.4.536.44:4643 -> 1
737.48.274.59:5352 -> 1
1.47.156.72:6475 -> 1
292.20.154.74:5294 -> 1
959.45.806.61:6167 -> 1
400.75.958.28:6642 -> 1
912.56.480.43:6946 -> 1
282.37.698.1:6859 -> 1
543.86.843.92:6097 -> 1
784.76.538.14:6546 -> 1
282.63.327.34:4357 -> 1
504.81.139.78:4550 -> 1
8.1.417.50:6565 -> 1
774.12.872.64:4293 -> 1
711.29.140.77:4597 -> 1
711.4.583.72:6035 -> 1
877.10.561.54:5066 -> 1
591.75.930.59:5801 -> 1
127.16.697.66:5845 -> 1
95.86.384.38:4070 -> 1
771.34.133.78:4536 -> 1
942.66.887.96:4360 -> 1
289.88.593.67:4078 -> 1
326.57.46.55:5440 -> 1
587.8.883.78:4098 -> 1
652.4.733.38:4494 -> 1
795.27.539.89:5706 -> 1
137.34.747.70:5379 -> 1
302.73.811.63:6952 -> 1
419.51.570.85:4537 -> 1
596.5.45.58:5709 -> 1
251.69.714.96:5247 -> 1
574.43.190.55:6041 -> 1
413.15.184.39:5623 -> 1
556.41.347.52:5527 -> 1
178.34.28.43:6535 -> 1
404.19.440.49:5942 -> 1
484.60.299.43:6621 -> 1
517.30.726.45:6397 -> 1
168.54.507.16:6833 -> 1
888.59.313.15:4827 -> 1
869.19.519.39:6928 -> 1
768.5.533.71:4776 -> 1
962.26.265.45:6115 -> 1
46.58.75.44:5333 -> 1
570.63.717.89:6929 -> 1
666.24.69.17:6972 -> 1
247.52.637.95:4692 -> 1
775.73.14.3:4168 -> 1
980.59.110.93:4914 -> 1
979.59.427.62:5822 -> 1
541.33.650.8:4291 -> 1
245.16.849.26:5289 -> 1
477.9.51.9:5793 -> 1
778.34.240.37:6714 -> 1
324.9.863.56:6716 -> 1
331.2.91.94:4744 -> 1
150.84.705.7:6611 -> 1
224.86.215.68:6104 -> 1
946.32.567.25:4716 -> 1
857.55.991.48:4376 -> 1
490.42.559.96:5525 -> 1
283.32.350.22:6859 -> 1
541.58.743.11:6190 -> 1
474.73.330.67:6410 -> 1
963.95.471.31:5861 -> 1
78.92.277.73:6492 -> 1
857.77.816.46:6208 -> 1
231.85.417.1:4435 -> 1
343.8.616.86:5314 -> 1
122.23.292.94:6281 -> 1
768.17.459.72:5690 -> 1
471.49.375.71:5497 -> 1
4.46.22.7:4907 -> 1
658.78.908.42:6240 -> 1
658.46.937.18:6477 -> 1
226.8.781.65:5326 -> 1
947.85.112.12:5273 -> 1
822.23.262.58:5818 -> 1
373.21.848.33:6148 -> 1
Aug 07
895.27.728.66:4170 -> 1
971.60.58.35:6041 -> 1
861.17.354.53:5911 -> 1
119.17.106.85:4137 -> 1
285.12.886.76:6642 -> 1
406.67.362.39:6826 -> 1
509.97.397.17:6106 -> 1
168.84.548.36:6782 -> 1
879.19.671.70:6629 -> 1
551.41.745.87:6170 -> 1
317.47.923.44:5899 -> 1
714.82.836.64:4105 -> 1
815.27.639.59:6285 -> 1
945.15.137.79:5373 -> 1
605.23.684.42:5937 -> 1
670.39.456.37:6589 -> 1
208.93.722.84:5383 -> 1
121.81.952.20:4009 -> 1
749.85.236.37:4093 -> 1
185.57.731.87:5369 -> 1
496.56.71.28:6315 -> 1
142.27.289.23:5383 -> 1
853.74.434.50:6062 -> 1
697.40.531.73:6893 -> 1
838.25.923.20:6669 -> 1
431.52.754.5:5830 -> 1
913.45.72.84:5622 -> 1
341.1.912.78:5075 -> 1
798.74.421.32:5784 -> 1
987.84.399.18:5089 -> 1
858.27.225.65:6477 -> 1
661.64.376.11:5659 -> 1
137.75.94.62:6915 -> 1
850.48.642.31:5531 -> 1
414.26.168.66:5144 -> 1
777.67.346.24:5139 -> 1
387.67.992.31:6346 -> 1
5.25.899.22:6177 -> 1
704.28.860.78:5217 -> 1
547.70.42.45:6525 -> 1
460.39.489.11:4575 -> 1
565.76.653.88:4004 -> 1
905.17.240.45:4354 -> 1
807.38.218.7:4529 -> 1
644.31.455.51:5968 -> 1
966.19.297.31:4167 -> 1
539.13.330.25:6903 -> 1
849.77.249.83:4839 -> 1
371.96.630.27:6399 -> 1
446.1.171.19:5284 -> 1
451.3.27.51:5587 -> 1
497.65.177.50:6087 -> 1
810.2.872.2:4228 -> 1
249.68.581.27:5117 -> 1
802.90.569.24:5546 -> 1
317.10.349.84:4720 -> 1
210.19.567.40:6775 -> 1
181.67.101.1:4552 -> 1
843.45.11.83:5065 -> 1
192.84.710.58:4682 -> 1
813.33.511.75:6477 -> 1
945.47.87.39:6228 -> 1
100.25.108.44:4263 -> 1
484.23.524.87:5850 -> 1
42.26.763.9:4065 -> 1
265.19.482.32:5533 -> 1
501.24.21.54:5276 -> 1
561.69.36.46:6291 -> 1
193.71.459.98:4943 -> 1
549.89.631.80:4046 -> 1
748.94.167.51:5759 -> 1
278.55.974.94:6399 -> 1
242.47.271.31:4927 -> 1
277.22.361.83:4694 -> 1
383.82.706.41:6338 -> 1
196.42.199.98:4248 -> 1
52.95.421.95:5117 -> 1
338.33.949.1:5028 -> 1
784.79.119.2:4091 -> 1
926.53.537.61:6202 -> 1
578.15.835.92:5566 -> 1
10.29.38.21:4778 -> 1
218.58.229.62:4587 -> 1
342.57.983.38:4192 -> 1
137.21.254.31:6110 -> 1
670.39.270.66:6430 -> 1
304.34.868.7:4469 -> 1
68.46.969.98:4716 -> 1
151.5.908.87:5407 -> 1
679.8.948.35:6720 -> 1
731.64.11.26:4693 -> 1
422.9.880.2:4893 -> 1
538.79.511.81:4937 -> 1
Aug 08
625.87.343.95:4177 -> 1
974.53.378.53:6710 -> 1
989.60.830.98:5196 -> 1
325.90.210.40:5141 -> 1
336.65.341.88:6064 -> 1
69.61.659.25:5636 -> 1
543.8.968.30:5684 -> 1
496.31.478.45:4199 -> 1
516.93.191.70:4900 -> 1
119.15.730.58:4196 -> 1
467.3.701.10:6428 -> 1
312.93.97.7:5916 -> 1
609.48.126.81:5170 -> 1
220.36.761.10:4962 -> 1
25.9.525.42:6939 -> 1
663.20.699.92:5323 -> 1
978.21.10.98:4916 -> 1
455.73.793.53:4813 -> 1
737.46.714.61:4377 -> 1
155.83.158.37:6647 -> 1
722.19.452.55:4608 -> 1
257.90.828.91:5110 -> 1
958.52.926.84:6093 -> 1
603.38.924.87:6352 -> 1
67.6.90.42:6910 -> 1
890.89.819.17:5158 -> 1
365.3.9.56:5835 -> 1
77.78.722.56:4514 -> 1
573.37.12.25:5774 -> 1
806.86.477.76:6797 -> 1
239.85.236.3:5856 -> 1
552.64.319.9:6813 -> 1
290.21.130.76:6075 -> 1
932.59.23.1:6779 -> 1
937.24.673.88:5762 -> 1
769.11.755.63:5273 -> 1
723.52.783.12:5019 -> 1
478.6.172.46:4896 -> 1
234.75.502.49:4987 -> 1
164.8.640.54:5268 -> 1
515.84.89.77:5446 -> 1
376.7.215.93:6387 -> 1
308.17.305.15:6746 -> 1
103.98.457.89:6793 -> 1
148.65.973.35:6440 -> 1
772.59.837.91:4165 -> 1
394.86.149.34:4463 -> 1
757.23.158.78:4066 -> 1
518.81.955.86:5173 -> 1
442.1.472.55:6720 -> 1
557.82.877.75:4124 -> 1
409.21.176.98:4843 -> 1
263.20.24.40:6248 -> 1
353.80.854.34:6311 -> 1
108.26.926.53:4832 -> 1
522.63.550.29:5610 -> 1
950.36.550.1:6100 -> 1
859.62.492.52:4419 -> 1
91.57.463.84:4956 -> 1
845.78.660.24:6224 -> 1
862.1.978.59:6613 -> 1
963.49.727.26:6271 -> 1
732.63.251.37:5435 -> 1
822.13.51.26:4595 -> 1
986.54.60.96:5188 -> 1
604.94.415.21:6183 -> 1
88.74.416.92:5996 -> 1
312.74.810.57:6291 -> 1
981.77.854.86:5676 -> 1
847.52.438.63:4447 -> 1
655.72.158.40:6075 -> 1
501.26.540.64:5672 -> 1
577.43.233.26:4079 -> 1
921.62.889.56:4978 -> 1
132.13.592.68:5785 -> 1
805.53.874.72:6879 -> 1
497.31.806.36:5442 -> 1
775.51.436.95:4802 -> 1
719.63.15.75:4505 -> 1
861.21.708.15:4753 -> 1
564.44.48.6:4670 -> 1
176.60.269.48:4608 -> 1
701.18.799.79:4905 -> 1
355.31.800.93:5858 -> 1
882.27.261.19:5985 -> 1
739.18.240.3:4100 -> 1
657.58.194.71:4859 -> 1
329.18.955.92:6950 -> 1
429.75.379.83:5285 -> 1
71.97.712.36:6589 -> 1
580.23.308.75:5552 -> 1
191.11.646.23:5139 -> 1
434.12.457.54:4131 -> 1
164.62.76.42:4785 -> 1
169.13.842.71:6422 -> 1
546.53.991.77:4889 -> 1
833.23.18.26:6340 -> 1
26.29.822.48:6519 -> 1
613.75.758.77:4948 -> 1
34.42.260.26:6335 -> 1
943.77.635.66:6082 -> 1
190.86.558.18:4514 -> 1
666.30.773.14:6321 -> 1
54.40.219.14:4200 -> 1
441.26.504.86:6745 -> 1
35.56.72.3:6294 -> 1
Aug 09
828.75.308.36:6070 -> 1
857.97.895.26:6726 -> 1
820.94.605.56:6206 -> 1
262.24.140.77:6672 -> 1
217.49.347.18:5154 -> 1
823.16.412.50:6232 -> 1
449.26.694.95:5251 -> 1
529.57.408.87:5292 -> 1
968.16.85.20:5904 -> 1
990.37.43.17:5470 -> 1
625.97.972.94:6527 -> 1
105.44.893.81:6426 -> 1
886.18.236.67:5545 -> 1
300.82.734.72:6082 -> 1
303.18.533.61:6376 -> 1
264.63.91.56:4872 -> 1
623.12.179.8:6864 -> 1
930.17.724.18:4227 -> 1
659.6.870.86:5359 -> 1
695.33.491.50:5655 -> 1
845.63.305.1:5517 -> 1
457.46.843.97:5721 -> 1
194.23.908.10:5732 -> 1
112.66.114.34:4954 -> 1
463.44.174.29:4841 -> 1
915.60.50.92:6366 -> 1
79.48.693.65:5412 -> 1
831.36.306.85:6279 -> 1
968.98.890.35:6068 -> 1
774.69.176.88:4160 -> 1
651.91.99.80:4438 -> 1
220.21.915.59:4187 -> 1
73.84.431.88:4787 -> 1
13.17.80.62:5029 -> 1
79.16.148.63:4193 -> 1
599.68.336.10:6113 -> 1
639.32.420.58:6187 -> 1
849.96.199.88:5512 -> 1
822.62.259.12:6886 -> 1
934.22.845.84:6251 -> 1
269.58.796.55:6957 -> 1
925.89.420.30:4199 -> 1
248.67.616.35:6296 -> 1
568.12.760.14:5958 -> 1
36.10.58.60:5857 -> 1
205.60.11.13:4884 -> 1
843.68.348.84:6115 -> 1
377.64.166.36:5851 -> 1
208.19.996.65:6609 -> 1
673.83.257.64:4073 -> 1
176.82.47.58:5719 -> 1
328.42.995.74:5862 -> 1
24.32.207.83:5190 -> 1
437.11.274.80:5216 -> 1
25.37.94.91:5113 -> 1
993.67.657.61:4023 -> 1
264.89.97.33:5653 -> 1
522.80.441.37:6531 -> 1
697.94.222.57:4412 -> 1
914.86.634.18:6375 -> 1
860.16.638.34:6842 -> 1
732.97.461.4:6686 -> 1
500.93.901.40:6277 -> 1
575.39.527.18:6899 -> 1
676.33.654.76:5614 -> 1
686.38.226.31:6544 -> 1
358.48.567.17:4074 -> 1
916.89.992.22:4060 -> 1
974.88.506.20:6134 -> 1
240.97.911.33:4658 -> 1
70.97.669.61:5959 -> 1
44.90.54.62:6298 -> 1
264.12.307.63:6295 -> 1
469.8.129.1:5493 -> 1
33.73.725.3:6562 -> 1
922.25.699.28:6798 -> 1
921.7.236.81:4351 -> 1
607.66.708.71:4371 -> 1
687.84.341.78:5867 -> 1
124.16.426.40:4704 -> 1
325.75.418.86:6436 -> 1
873.44.656.75:6584 -> 1
202.73.194.97:4099 -> 1
149.45.765.78:5692 -> 1
366.40.246.20:6743 -> 1
592.5.813.57:6519 -> 1
941.76.287.85:5014 -> 1
636.75.922.96:5420 -> 1
98.6.468.71:4909 -> 1
990.28.18.88:5728 -> 1
725.61.828.53:5817 -> 1
125.25.659.65:6627 -> 1
474.76.939.11:5892 -> 1
962.23.940.28:6138 -> 1
328.61.196.19:5867 -> 1
657.91.395.80:6640 -> 1
789.7.435.11:6933 -> 1
502.57.453.32:4299 -> 1
761.88.804.16:6655 -> 1
115.54.309.41:5149 -> 1
757.56.943.22:4297 -> 1
340.80.13.44:5662 -> 1
457.10.343.15:5130 -> 1
894.65.480.48:6842 -> 1
992.60.515.46:6274 -> 1
837.19.58.78:5440 -> 1
910.95.739.29:6498 -> 1
537.18.310.96:5328 -> 1
20.88.886.22:5143 -> 1
545.82.424.41:5578 -> 1
326.96.469.8:6591 -> 1
948.35.458.71:5501 -> 1
73.94.147.11:4724 -> 1
805.19.505.3:6587 -> 1
Aug 10
316.3.878.33:6901 -> 1
664.14.873.94:4912 -> 1
357.22.470.70:5655 -> 1
221.3.861.66:6292 -> 1
161.63.899.61:6514 -> 1
567.49.205.17:5348 -> 1
801.5.80.88:5232 -> 1
817.38.625.45:4332 -> 1
386.19.495.62:5119 -> 1
647.4.875.48:5822 -> 1
52.5.940.57:5843 -> 1
766.35.634.26:5145 -> 1
714.9.314.38:6090 -> 1
2.89.602.76:4886 -> 1
948.23.263.37:6626 -> 1
85.9.65.11:4181 -> 1
225.86.428.6:6316 -> 1
675.68.264.77:5178 -> 1
909.72.363.24:4642 -> 1
245.78.790.28:6166 -> 1
534.83.550.72:5548 -> 1
841.54.801.79:4472 -> 1
247.34.731.5:6584 -> 1
741.18.859.97:6893 -> 1
829.53.360.83:5625 -> 1
431.27.9.70:6371 -> 1
695.53.468.10:5775 -> 1
904.73.46.22:5554 -> 1
607.36.646.41:4427 -> 1
536.39.994.17:4920 -> 1
387.30.36.52:6507 -> 1
344.76.474.31:5840 -> 1
237.37.364.68:6191 -> 1
850.53.250.19:4678 -> 1
396.45.319.79:4009 -> 1
584.71.729.3:5667 -> 1
447.28.260.56:4142 -> 1
663.54.346.94:4392 -> 1
258.16.467.11:4660 -> 1
52.27.740.93:4602 -> 1
777.75.271.6:4746 -> 1
747.24.337.30:6827 -> 1
607.28.609.39:4400 -> 1
475.16.945.63:4394 -> 1
92.63.754.35:4429 -> 1
762.89.888.65:5318 -> 1
273.31.179.69:5273 -> 1
241.44.881.24:5211 -> 1
988.30.542.92:5487 -> 1
552.12.661.42:5666 -> 1
452.15.754.23:5728 -> 1
351.24.142.8:5794 -> 1
338.84.498.12:6999 -> 1
669.59.894.48:6773 -> 1
997.27.959.97:4659 -> 1
213.69.13.16:5854 -> 1
512.4.930.95:6594 -> 1
633.95.559.57:6210 -> 1
349.17.343.63:6559 -> 1
42.69.212.53:5583 -> 1
547.6.504.19:4959 -> 1
283.83.34.68:5370 -> 1
573.29.728.69:6733 -> 1
407.85.34.7:5608 -> 1
57.88.593.7:6967 -> 1
222.36.97.8:4442 -> 1
694.56.296.48:5806 -> 1
850.11.680.23:5374 -> 1
198.36.210.49:4493 -> 1
828.81.556.22:4493 -> 1
290.88.294.88:5840 -> 1
593.67.84.67:6779 -> 1
224.59.674.23:4243 -> 1
471.6.539.54:6822 -> 1
822.94.454.94:6335 -> 1
65.65.228.95:6502 -> 1
418.55.726.6:5406 -> 1
900.70.567.15:6359 -> 1
890.10.143.1:5316 -> 1
413.66.686.28:6665 -> 1
389.67.716.72:6269 -> 1
601.65.177.80:4668 -> 1
528.21.626.75:5559 -> 1
168.70.152.2:5759 -> 1
124.14.856.16:4868 -> 1
242.94.105.50:4383 -> 1
453.95.610.57:5382 -> 1
961.8.666.54:4527 -> 1
158.79.146.78:5254 -> 1
495.39.341.45:6400 -> 1
300.91.433.9:6340 -> 1
584.90.189.92:5672 -> 1
736.60.398.44:4925 -> 1
543.45.232.42:4105 -> 1
547.71.849.67:6823 -> 1
534.37.955.37:4384 -> 1
398.85.108.47:5485 -> 1
759.18.710.82:4033 -> 1
833.87.236.92:4378 -> 1
584.75.387.78:5053 -> 1
750.97.843.52:6132 -> 1
699.29.244.51:4763 -> 1
911.48.125.48:6764 -> 1
738.6.412.74:4433 -> 1
241.38.26.44:4937 -> 1
962.43.52.29:4859 -> 1
62.41.79.15:4794 -> 1
429.33.724.89:6167 -> 1
480.52.926.82:6060 -> 1
318.56.70.68:4076 -> 1
986.81.371.80:6106 -> 1
935.97.915.2:4288 -> 1
291.25.388.17:6649 -> 1
637.18.713.85:4857 -> 1
957.78.698.46:4274 -> 1
46.24.192.19:5705 -> 1
73.75.935.61:6472 -> 1
376.23.846.49:6953 -> 1
651.3.85.1:6176 -> 1
259.51.410.4:5984 -> 1
Aug 11
369.18.773.17:5195 -> 1
67.86.787.70:4642 -> 1
35.82.971.32:6892 -> 1
906.33.340.24:5774 -> 1
461.29.894.69:5646 -> 1
559.65.545.38:5475 -> 1
177.90.859.23:6460 -> 1
291.14.395.28:5893 -> 1
365.47.718.67:5626 -> 1
264.72.518.40:6530 -> 1
953.7.140.3:5087 -> 1
772.90.899.30:5184 -> 1
466.93.911.87:4207 -> 1
214.94.573.80:6334 -> 1
624.15.626.96:5435 -> 1
561.47.274.74:4458 -> 1
166.47.936.67:4768 -> 1
764.55.467.21:6682 -> 1
54.8.893.81:4661 -> 1
108.22.457.63:6819 -> 1
91.17.226.5:6263 -> 1
743.31.669.43:5958 -> 1
324.32.812.31:5996 -> 1
258.60.80.86:4371 -> 1
898.64.847.22:4910 -> 1
282.37.692.18:6495 -> 1
670.62.550.91:5251 -> 1
425.63.569.46:4607 -> 1
375.26.325.43:4953 -> 1
932.39.852.94:4876 -> 1
37.53.860.50:6630 -> 1
259.26.474.76:5480 -> 1
174.72.132.21:6562 -> 1
518.43.525.40:6568 -> 1
548.11.227.34:5018 -> 1
158.50.903.76:4928 -> 1
686.41.241.13:4861 -> 1
547.46.631.42:4672 -> 1
71.8.64.44:4989 -> 1
408.74.971.66:4596 -> 1
439.42.297.2:4723 -> 1
930.88.242.33:4782 -> 1
77.37.53.7:5686 -> 1
711.70.96.63:6784 -> 1
918.84.708.14:4766 -> 1
425.22.826.72:5765 -> 1
170.45.775.15:5720 -> 1
415.86.317.70:5473 -> 1
248.80.932.6:5887 -> 1
760.45.788.77:6730 -> 1
204.11.993.75:6189 -> 1
497.52.908.32:5449 -> 1
530.60.196.79:4979 -> 1
421.57.478.36:5725 -> 1
622.98.988.11:6979 -> 1
509.93.81.63:4617 -> 1
383.11.730.49:5771 -> 1
297.59.651.60:5900 -> 1
496.88.815.98:4260 -> 1
843.40.731.45:5427 -> 1
65.34.272.5:4452 -> 1
418.15.581.89:4110 -> 1
212.73.837.39:4348 -> 1
259.77.219.80:6305 -> 1
395.14.919.68:5611 -> 1
512.87.578.35:6946 -> 1
839.87.585.70:6751 -> 1
734.94.198.17:5644 -> 1
330.83.11.4:4058 -> 1
962.33.157.64:4605 -> 1
708.82.80.47:5152 -> 1
374.94.222.80:5851 -> 1
717.96.506.62:6015 -> 1
73.43.248.98:6556 -> 1
214.35.609.66:6234 -> 1
220.78.768.51:6517 -> 1
318.26.637.11:4485 -> 1
922.25.514.33:6932 -> 1
820.72.618.22:4161 -> 1
295.83.767.16:4444 -> 1
839.33.239.41:5986 -> 1
664.48.899.74:6276 -> 1
640.93.248.71:4504 -> 1
812.30.120.78:6150 -> 1
117.89.70.93:6365 -> 1
470.87.398.69:6229 -> 1
520.82.46.58:4321 -> 1
83.92.512.79:5853 -> 1
789.64.406.6:5939 -> 1
233.76.852.58:4605 -> 1
185.52.496.67:6448 -> 1
681.36.213.58:5079 -> 1
474.23.151.79:4642 -> 1
694.14.434.76:5447 -> 1
163.97.664.93:4146 -> 1
357.52.157.57:4515 -> 1
Aug 12
316.49.485.10:6919 -> 1
939.29.167.22:5892 -> 1
304.70.186.52:5173 -> 1
366.62.720.50:6964 -> 1
93.12.657.25:5375 -> 1
939.73.162.69:6529 -> 1
843.75.360.92:6487 -> 1
398.88.433.45:5748 -> 1
377.3.66.84:4548 -> 1
535.27.15.2:6989 -> 1
159.38.740.92:6943 -> 1
234.7.63.2:6249 -> 1
932.47.91.24:6888 -> 1
623.92.645.57:6095 -> 1
391.61.689.26:6694 -> 1
458.37.651.98:4856 -> 1
465.41.149.60:6684 -> 1
901.35.740.69:5793 -> 1
852.13.726.60:4947 -> 1
703.18.777.14:4778 -> 1
640.73.732.25:5561 -> 1
901.87.431.42:5055 -> 1
281.62.740.27:4785 -> 1
791.67.811.19:4105 -> 1
104.56.13.26:4809 -> 1
365.26.509.53:6170 -> 1
399.40.968.70:5737 -> 1
839.16.991.55:6404 -> 1
627.23.742.36:5173 -> 1
399.25.651.3:5023 -> 1
549.26.75.44:6253 -> 1
358.40.861.84:4414 -> 1
707.96.58.14:4281 -> 1
764.24.993.52:6171 -> 1
10.95.701.3:4645 -> 1
350.50.774.30:6676 -> 1
671.75.541.89:5765 -> 1
437.13.483.8:6186 -> 1
177.61.718.10:5727 -> 1
736.8.813.10:5719 -> 1
973.70.168.93:5033 -> 1
229.78.343.2:4083 -> 1
853.1.692.40:6985 -> 1
459.5.488.4:4557 -> 1
565.24.829.32:6127 -> 1
184.27.873.24:6181 -> 1
737.27.906.61:5948 -> 1
547.57.322.8:4185 -> 1
10.59.764.17:6483 -> 1
431.28.24.19:6498 -> 1
308.51.70.41:5251 -> 1
74.60.934.49:6534 -> 1
932.37.196.67:5741 -> 1
92.67.396.17:5423 -> 1
216.48.798.92:4908 -> 1
143.79.346.23:5581 -> 1
966.8.152.62:4607 -> 1
367.7.460.23:5045 -> 1
873.3.584.13:5187 -> 1
366.1.733.61:6833 -> 1
596.34.539.68:6938 -> 1
431.43.261.31:5775 -> 1
984.30.394.64:5606 -> 1
827.95.638.42:4472 -> 1
5.77.963.41:4391 -> 1
663.19.929.4:5424 -> 1
449.52.978.69:6722 -> 1
135.84.9.55:6136 -> 1
671.63.766.11:5423 -> 1
221.6.968.90:5426 -> 1
165.73.587.2:5754 -> 1
241.67.515.10:4129 -> 1
147.43.410.82:6453 -> 1
306.29.486.86:6588 -> 1
169.16.738.50:5377 -> 1
353.83.765.6:5924 -> 1
39.46.466.34:4385 -> 1
528.20.554.98:4830 -> 1
579.54.270.25:6712 -> 1
807.36.466.70:6878 -> 1
327.55.865.1:6987 -> 1
347.86.108.83:5543 -> 1
980.90.504.18:4694 -> 1
934.55.737.3:4293 -> 1
412.47.692.52:6036 -> 1
210.9.309.17:4644 -> 1
564.20.161.62:4981 -> 1
417.80.211.50:4867 -> 1
374.58.859.79:4698 -> 1
535.75.974.12:6572 -> 1
403.59.562.15:4210 -> 1
420.27.727.78:4239 -> 1
532.57.561.32:6884 -> 1
990.91.394.31:4958 -> 1
799.47.917.86:4510 -> 1
972.93.318.39:6590 -> 1
807.25.896.7:4973 -> 1
99.20.831.1:6890 -> 1
820.5.455.66:6849 -> 1
619.55.670.59:4704 -> 1
540.4.45.48:5129 -> 1
489.50.830.32:6992 -> 1
151.38.248.97:4427 -> 1
681.97.342.86:6480 -> 1
842.88.748.24:4792 -> 1
977.36.841.39:5925 -> 1
157.56.105.44:4030 -> 1
16.38.219.49:6458 -> 1
37.51.637.44:4614 -> 1
171.77.108.43:6549 -> 1
424.37.659.85:5094 -> 1
601.40.37.50:6421 -> 1
462.88.836.8:5184 -> 1
147.29.549.11:4807 -> 1
557.94.274.12:4557 -> 1
714.5.548.89:4103 -> 1
Aug 13
146.89.646.55:5930 -> 1
985.74.586.75:6937 -> 1
828.90.559.74:5500 -> 1
91.75.643.9:6076 -> 1
241.73.691.85:4970 -> 1
914.45.300.56:6319 -> 1
165.11.346.41:5219 -> 1
458.68.200.6:6253 -> 1
431.17.310.34:4858 -> 1
31.55.960.34:5984 -> 1
66.25.437.71:4087 -> 1
11.11.785.15:5050 -> 1
186.88.270.47:4225 -> 1
856.50.620.9:5035 -> 1
440.54.339.89:6521 -> 1
203.78.472.39:6851 -> 1
333.84.155.62:5976 -> 1
629.40.387.82:6408 -> 1
519.69.910.25:5551 -> 1
770.96.767.39:6378 -> 1
240.85.913.10:4277 -> 1
922.18.877.32:4037 -> 1
899.89.522.67:6135 -> 1
916.69.798.59:5091 -> 1
803.6.628.67:5218 -> 1
668.48.65.39:5442 -> 1
535.51.667.49:6624 -> 1
435.31.289.43:4921 -> 1
264.37.946.52:5419 -> 1
98.73.791.1:5455 -> 1
369.35.9.51:4557 -> 1
918.32.948.79:6034 -> 1
601.52.350.10:4379 -> 1
684.80.223.10:4916 -> 1
480.63.251.61:5351 -> 1
693.52.964.76:6111 -> 1
196.92.178.52:5305 -> 1
582.18.947.53:6865 -> 1
524.2.448.67:6642 -> 1
205.82.471.95:6092 -> 1
235.95.761.97:6201 -> 1
